Citance Number: 1 | Reference Article: P98-2143.xml | Citing Article: A00-1020.xml | Citation Marker Offset: ['29'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['28','29'] | Citation Text: <S sid ="28" ssid = "4">Nevertheless, recent results show that knowledge-poor methods perform with amazing acÃÂÃÂ­ curacy (cf.</S><S sid ="29" ssid = "5">(Mitkov, 1998), (Kennedy and Boguraev, 1996) (Kameyama, 1997)).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Results_Citation | Annotator: Aakansha Gehlot
Citance Number: 29 | Reference Article: P98-2143.xml | Citing Article: N04-1004.xml | Citation Marker Offset: ['45'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['45'] | Citation Text: <S sid ="45" ssid = "32">Mitkov showed that a salience-based approach can be applied across genres and without complex syntactic, semantic, and discourse analysis (Mitkov, 1998).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: ['Method_Citation','Results_Citation'] | Annotator: Kokil Jaidka


Citance Number: 30 | Reference Article: P98-2143.xml | Citing Article: P00-1022.xml | Citation Marker Offset: ['27'] | Citation Marker: 1998 | Citation Offset: ['27'] | Citation Text: <S sid ="27" ssid = "27">Consequently, current anaphora resolution methods rely mainly on restrictions and preference heuristics, which employ information originating from morpho-syntactic or shallow semantic analysis, (see Mitkov (1998) for example).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 31 | Reference Article: P98-2143.xml | Citing Article: P00-1022.xml | Citation Marker Offset: ['178'] | Citation Marker: 1998 | Citation Offset: ['178'] | Citation Text: <S sid ="178" ssid = "18">Mitkov (1998) obtains a success rate of 89.7% for pronominal references, working with English technical manuals.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: ['Method_Citation','Results_Citation'] | Annotator: Kokil Jaidka


Citance Number: 32 | Reference Article: P98-2143.xml | Citing Article: P00-1022.xml | Citation Marker Offset: ['209'] | Citation Marker: 1998 | Citation Offset: ['209'] | Citation Text: <S sid ="209" ssid = "28">Ruslan Mitkov (1998) Robust pronoun resolution th evaluation, several baselines on pronominal anaphora resolution have been implemented, and with limited knowledge.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 33 | Reference Article: P98-2143.xml | Citing Article: P01-1006.xml | Citation Marker Offset: ['65'] | Citation Marker: Mitkov, 1998b | Citation Offset: ['65'] | Citation Text: <S sid ="65" ssid = "31">We selected for comparative evaluation three approaches extensively cited in the literature: Kennedy and BoguraevÃáẁÃḃÂáṠĠÃḃÂáẁs parser- free version of Lappin and LeassÃáẁÃḃÂáṠĠÃḃÂáẁ RAP (Kennedy and Boguraev, 1996), BaldwinÃáẁÃḃÂáṠĠÃḃÂáẁs pronoun resolution method (Baldwin, 1997) and MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs knowledge-poor pronoun resolution approach (Mitkov, 1998b).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 34 | Reference Article: P98-2143.xml | Citing Article: P01-1006.xml | Citation Marker Offset: ['82'] | Citation Marker: Mitkov, 1998b | Citation Offset: ['82'] | Citation Text: <S sid ="82" ssid = "48">MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs approach MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs approach (Mitkov, 1998b) is a robust anaphora resolution method for technical texts which is based on a set of boosting and impeding indicators applied to each candidate for antecedent.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 35 | Reference Article: P98-2143.xml | Citing Article: P01-1006.xml | Citation Marker Offset: ['138'] | Citation Marker: 1998b | Citation Offset: ['138'] | Citation Text: <S sid ="138" ssid = "104">pronouns, referential distance, average number of candidates for antecedent per pronoun and types of anaphors.7 As expected, the results reported in Table 1 do not match the original results published by Kennedy and Boguraev (1996), Baldwin (1997) and Mitkov (1998b) where the algorithms were tested on different data, employed different pre-processing tools, resorted to different degrees of manual intervention and thus provided no common ground for any reliable comparison.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Aim_Citation | Annotator: Kokil Jaidka


Citance Number: 36 | Reference Article: P98-2143.xml | Citing Article: P01-1006.xml | Citation Marker Offset: ['8'] | Citation Marker: 1998b | Citation Offset: ['8'] | Citation Text: <S sid ="8" ssid = "8">Our paper discusses a particular configuration of this new evaluation environment incorporating three approaches sharing a common ÃáẁÃḃÂáṠĠÃÂknowledge-poor philosophyÃáẁÃḃÂáṠĠÃÂ: Kennedy and BoguraevÃáẁÃḃÂáṠĠÃḃÂáẁs (1996) parser-free algorithm, BaldwinÃáẁÃḃÂáṠĠÃḃÂáẁs (1997) CogNiac and MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs (1998b) knowledge-poor approach.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 37 | Reference Article: P98-2143.xml | Citing Article: P03-1023.xml | Citation Marker Offset: ['13'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['13'] | Citation Text: <S sid ="13" ssid = "13">MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs knowledge-poor pronoun resolution method (Mitkov, 1998), for example, uses the scores from a set of antecedent indicators to rank the candidates.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 38 | Reference Article: P98-2143.xml | Citing Article: P04-1017.xml | Citation Marker Offset: ['191'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['191'] | Citation Text: <S sid ="191" ssid = "5">The coreferential chain length of a candidate, or its variants such as occurrence frequency and TFIDF, has been used as a salience factor in some learning-based reference resolution systems (Iida et al., 2003; Mitkov, 1998; Paul et al., 1999; Strube and Muller, 2003).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 39 | Reference Article: P98-2143.xml | Citing Article: P04-1018.xml | Citation Marker Offset: ['8'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['8'] | Citation Text: <S sid ="8" ssid = "8">Early work of anaphora resolution focuses on find ing antecedents of pronouns (Hobbs, 1976; Ge et al., 1998; Mitkov, 1998)</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 40 | Reference Article: P98-2143.xml | Citing Article: P05-1021.xml | Citation Marker Offset: ['17'] | Citation Marker: 1998 | Citation Offset: ['17'] | Citation Text: <S sid ="17" ssid = "17">Indeed, existing learning-based approaches to anaphor resolution have performed reasonably well using limited and shallow knowledge (e.g., Mitkov (1998), Soon et al.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Implication_Citation | Annotator: Kokil Jaidka


Citance Number: 41 | Reference Article: P98-2143.xml | Citing Article: P05-1021.xml | Citation Marker Offset: ['97'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['97'] | Citation Text: <S sid ="97" ssid = "23">ParalStuctmarks whether a candidate and an anaphor have sim StatSemN (C, ana) = c max StatSem(ci , ana) (ana) ilar surrounding words, which is also a salience factor for the candidate evaluation (Mitkov, 1998).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 42 | Reference Article: P98-2143.xml | Citing Article: P06-1006.xml | Citation Marker Offset: ['12'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['12'] | Citation Text: <S sid ="12" ssid = "12">These features are calculated by mining the parse trees, and then could be used for resolution by using manually designed rules (Lappin and Leass, 1994; Kennedy and Boguraev, 1996; Mitkov, 1998), or using machine-learning methods (Aone and Bennett, 1995; Yang et al., 2004; Luo and Zitouni, 2005).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 43 | Reference Article: P98-2143.xml | Citing Article: P07-1068.xml | Citation Marker Offset: ['5'] | Citation Marker: 1998 | Citation Offset: ['5'] | Citation Text: <S sid ="5" ssid = "5">In knowledge-lean approaches, coreference resolvers employ only morpho-syntactic cues as knowledge sources in the resolution process (e.g., Mitkov (1998), Tetreault (2001)).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 44 | Reference Article: P98-2143.xml | Citing Article: P10-2049.xml | Citation Marker Offset: ['78'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['78'] | Citation Text: <S sid ="78" ssid = "4">The algorithm with the next-to-highest results in (Char- niak and Elsner, 2009) is MARS (Mitkov, 1998) from the GuiTAR (Poesio and Kabadjov, 2004) toolkit.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Results_Citation | Annotator: Kokil Jaidka


Citance Number: 45 | Reference Article: P98-2143.xml | Citing Article: P13-3012.xml | Citation Marker Offset: ['15'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['15'] | Citation Text: <S sid ="15" ssid = "2">While not developed within a graph-based framework, factor-based approaches for pronoun resolution (Mitkov, 1998) can be regarded as greedy clustering in a multigraph, where edges representing factors for pronoun resolution have negative or positive weight.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 46 | Reference Article: P98-2143.xml | Citing Article: S10-1019.xml | Citation Marker Offset: ['7'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['5','6','7'] | Citation Text: <S sid ="4" ssid = "4">Coreference resolution is a field in which major progress has been made in the last decade.</S><S sid ="5" ssid = "5">After a concentration on rule-based systems (cf.</S><S sid ="6" ssid = "6">e.g.</S><S sid ="7" ssid = "7">(Mitkov, 1998; Poesio et al., 2002; Markert and Nissim, 2005)), machine learning methods were embraced (cf.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 47 | Reference Article: P98-2143.xml | Citing Article: W01-0704.xml | Citation Marker Offset: ['83'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['82','83'] | Citation Text: <S sid ="82" ssid = "6">They use limited knowledge (lexical, morphological and syntacticinformation sources) for the detection of the cor rect antecedent.</S><S sid ="83" ssid = "7">These proposals have report high success rates for English (89.7%) (Mitkov, 1998) | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: ['Method_Citation','Results_Citation'] | Annotator: Kokil Jaidka


Citance Number: 48 | Reference Article: P98-2143.xml | Citing Article: W01-0717.xml | Citation Marker Offset: ['145'] | Citation Marker: Mitkov, 1998b | Citation Offset: ['145'] | Citation Text: <S sid ="145" ssid = "1">There are many recent approaches to this prob lem, e. g. syntax-based approaches (Lappin and Leass, 1994), cooccurrence-based approaches(Dagan and Itai, 1990), machine-learning approaches (Connolly et al., 1994; Aone and Ben nett, 1996; Soon et al., 1999), uncertainty reasoning approaches (Mitkov, 1995; Mitkov, 1997), and robust knowledge-poor approaches (Kennedy and Boguarev, 1996; Baldwin, 1997; Mitkov, 1998b; Mitkov, 1999).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 49 | Reference Article: P98-2143.xml | Citing Article: W04-0707.xml | Citation Marker Offset: ['222'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['222'] | Citation Text: <S sid ="222" ssid = "165">G U I TA R (Poesio and AlexandrovKabadjov, 2004) is a general-purpose anaphoric resolver that includes an implementation of the Vieira / Poesio algorithm for definite descriptions and of MitkovÃáẁÃḃÂáṠĠÃḃÂáẁs algorithm for pronoun resolution (Mitkov, 1998).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 50 | Reference Article: P98-2143.xml | Citing Article: W04-0711.xml | Citation Marker Offset: ['19'] | Citation Marker: 1998 | Citation Offset: ['19'] | Citation Text: <S sid ="19" ssid = "19">(PMID:9701290) Table 1: A protein domain-referring phrase example ments and lexical features, in addressing problems in the biomedical domain (cf.</S><S sid ="20" ssid = "20">Mitkov et al.</S><S sid ="21" ssid = "21">(1998)).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Aim_Citation | Annotator: Kokil Jaidka


Citance Number: 51 | Reference Article: P98-2143.xml | Citing Article: W04-0714.xml | Citation Marker Offset: ['18'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['18'] | Citation Text: <S sid ="18" ssid = "18">Our method is an inexpensive, fast and reliable procedure for anaphora resolution, which relies on cheaper and more reliable NLP tools such as part- of-speech (POS) tagger and shallow parsers (Baldwin, 1997; FerrÃÂÃáẁndez et al., 1998; Kennedy and Boguraev, 1996; Mitkov, 1998; Yeh and Chen, 2003).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 52 | Reference Article: P98-2143.xml | Citing Article: W04-2310.xml | Citation Marker Offset: ['102'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['102'] | Citation Text: <S sid ="102" ssid = "7">In most systems ((Mitkov, 1998),(Lappin and Leass, 1994)) the weights that are assigned for different anaphor-antecedent relationships are programmer dependent.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 53 | Reference Article: P98-2143.xml | Citing Article: W04-2310.xml | Citation Marker Offset: 2186-2198 | Citation Marker: Mitkov, 1998 | Citation Offset: ['11'] | Citation Text: <S sid ="11" ssid = "11">Often domain-specific heuristics are used for anaphora resolution and fine tuned to perform well on a limited corpus, such as in (Mitkov, 1998).</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Implication_Citation | Annotator: Kokil Jaidka


Citance Number: 54 | Reference Article: P98-2143.xml | Citing Article: W06-2302.xml | Citation Marker Offset: ['48'] | Citation Marker: 1998 | Citation Offset: ['48'] | Citation Text: <S sid ="48" ssid = "32">The approach is presented as a knowledge poor anaphora resolution algorithm (Mitkov R. [1995;1998]), which makes use of POS and NP chunking, it tries to individuate pleonastic ÃáẁÃḃÂáṠĠÃÂitÃáẁÃḃÂáṠĠÃÂ occurrences, and assigns animacy.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 55 | Reference Article: P98-2143.xml | Citing Article: W09-2411.xml | Citation Marker Offset: ['6'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['6'] | Citation Text: <S sid ="6" ssid = "6">Some of the limitations of the traditional rule based approaches (Mitkov, 1998) could be overcome by machine learning techniques, which allow automating the acquisition of knowledge from annotated corpora.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


Citance Number: 56 | Reference Article: P98-2143.xml | Citing Article: W99-0104.xml | Citation Marker Offset: ['59'] | Citation Marker: Mitkov, 1998 | Citation Offset: ['59'] | Citation Text: <S sid ="59" ssid = "22">Other pronominal resolution approaches promote knowledge-poor methods (Mitkov, 1998), eitper by using an ordered set of general heuristics or by combining scores assigned to candidate antecedents.</S> | Reference Offset: ['155','1','116'] | Reference Text: <S sid="1" ssid="1">Most traditional approaches to anaphora resolution rely heavily on linguistic and domain knowledge.</S> <S sid="116" ssid="41">The &quot;Baseline subject&quot; model tested on the same data scored 33.9% recall and 67.9% precision, whereas &quot;Baseline most recent&quot; scored 66.7%.</S> <S sid="155" ssid="2">Evaluation shows a success rate of 89.7% for the genre of techÃÂ­ nical manuals and at least in this genre, the approach appears to be more successful than other similar methods.</S> | Discourse Facet: Method_Citation | Annotator: Kokil Jaidka


